--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO  IAG  - SP (OMM: 83004)
Latitude  (graus) : -23.65
Longitude (graus) : -46.61
Altitude  (metros): 800.00
Estação Operante
Inicio de operação: 01/01/1933
Periodo solicitado dos dados: 01/01/1930 a 31/12/2012
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempBulboSeco;TempBulboUmido;TempMaxima;TempMinima;UmidadeRelativa;PressaoAtmEstacao;PressaoAtmMar;DirecaoVento;VelocidadeVentoInsolacao;Nebulosidade;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83004;20/02/1996;1200;9.9;23.7;20.3;;19;74;923.4;;0;0;;1;;;;;
83004;20/02/1996;1800;;26.1;22.7;;;75;920.6;;14;5;;9;;;;;
83004;21/02/1996;0000;;22.2;20.8;28.1;;89;922.2;;0;0;5.1;8;2.2;23.24;86;0;
83004;21/02/1996;1200;0;24.5;21.2;;19;75;921.2;;0;0;;6;;;;;
83004;21/02/1996;1800;;21.4;20.3;;;91;919.8;;0;0;;10;;;;;
83004;22/02/1996;0000;;22.3;21;28.5;;89;921.8;;0;0;8;10;1.7;22.64;82;2.666667;
83004;22/02/1996;1200;10.6;23.9;21;;18.6;78;923.4;;5;1;;9;;;;;
83004;22/02/1996;1800;;25.8;22.2;;;74;921.9;;14;5;;7;;;;;
83004;23/02/1996;0000;;21.1;19.7;29.5;;88;924;;9;2;7.7;4;2;23.06;81.25;1.666667;
83004;23/02/1996;1200;0;23.6;20.4;;17.4;76;925.4;;0;0;;8;;;;;
83004;23/02/1996;1800;;25.9;22.5;;;75;923.4;;14;5;;10;;;;;
83004;24/02/1996;0000;;22.4;20.8;29.7;;87;924.8;;0;0;7.4;10;1.8;23.86;82.25;0.666667;
83004;24/02/1996;1200;0.3;24.4;22.3;;19.2;84;925.8;;0;0;;7;;;;;
83004;24/02/1996;1800;;27.1;23.2;;;73;923.8;;14;2;;4;;;;;
83004;25/02/1996;0000;;23;21.2;32.9;;86;925;;0;0;9.3;10;2.2;25.18;75.25;2;
83004;25/02/1996;1200;0;25.8;21.9;;20.4;72;924.1;;0;0;;1;;;;;
83004;25/02/1996;1800;;32.5;23.4;;;47;922;;27;6;;9;;;;;
83004;26/02/1996;0000;;23.4;22.3;30;;91;924.3;;0;0;0.4;7;2.9;23.32;93.25;1.666667;
83004;26/02/1996;1200;33.8;23.3;21.6;;19.5;87;923.7;;5;1;;9;;;;;
83004;26/02/1996;1800;;20.7;19.8;;;92;922.3;;14;2;;10;;;;;
83004;27/02/1996;0000;;21.9;21.5;29.1;;97;924.2;;9;2;5;10;1.1;22.7;89.75;1;
83004;27/02/1996;1200;33.6;24.6;21.4;;18.6;76;925;;0;0;;7;;;;;
83004;27/02/1996;1800;;21.2;20.4;;;93;923.8;;32;2;;10;;;;;
83004;28/02/1996;0000;;20.6;20;30.2;;95;924.5;;5;1;5.9;10;1.3;23.36;83.25;1;
83004;28/02/1996;1200;46.1;24.3;21.7;;19.3;80;924.3;;0;0;;2;;;;;
83004;28/02/1996;1800;;27.1;22;;;65;921.1;;9;3;;10;;;;;
83004;29/02/1996;0000;;21.5;20.8;30.1;;94;922.8;;0;0;5.5;10;2.3;23.88;72;3;
83004;29/02/1996;1200;2.2;25.2;21.2;;19.3;71;922.5;;36;4;;6;;;;;
83004;29/02/1996;1800;;29.5;21.6;;;51;920.6;;36;5;;4;;;;;
83004;01/03/1996;0000;;22.4;20.3;25.6;;83;922.3;;0;0;0.9;10;2.9;22.1;88.25;0;
83004;01/03/1996;1200;3.2;21.8;20.8;;20.3;92;923.3;;0;0;;10;;;;;
83004;01/03/1996;1800;;23.5;21;;;81;922.1;;0;0;;10;;;;;
83004;02/03/1996;0000;;21.4;20.2;23.2;;90;923.5;;0;0;1.2;10;1.2;20.48;94;1.333333;
83004;02/03/1996;1200;11.5;21.2;20;;18.2;90;925.7;;23;1;;10;;;;;
83004;02/03/1996;1800;;20.9;20.2;;;94;925;;18;3;;10;;;;;
83004;03/03/1996;0000;;19.9;19.4;24.2;;96;925.8;;0;0;2.3;10;0.6;21;92;0.666667;
83004;03/03/1996;1200;29.2;21.8;20.1;;18.4;86;924.5;;0;0;;7;;;;;
83004;03/03/1996;1800;;22.9;21.4;;;88;922.2;;14;2;;10;;;;;
83004;04/03/1996;0000;;20.3;19.9;29.5;;97;923.4;;0;0;6.9;10;0.8;21.88;86.5;1.666667;
83004;04/03/1996;1200;10.3;22.3;20;;17.6;82;922.4;;0;0;;7;;;;;
83004;04/03/1996;1800;;25.6;22.3;;;76;919.7;;18;5;;9;;;;;
83004;05/03/1996;0000;;20;19.3;26.1;;94;922.6;;0;0;5.7;10;1.6;21.46;86.5;1;
83004;05/03/1996;1200;57.2;21.7;19.8;;18.7;84;923.1;;0;0;;5;;;;;
83004;05/03/1996;1800;;24.6;21.9;;;80;921.6;;14;3;;10;;;;;
83004;06/03/1996;0000;;20.4;19.4;27.1;;91;924.8;;0;0;4.6;10;1.6;22.14;89;0.666667;
83004;06/03/1996;1200;0;24;21;;17.2;77;925.6;;9;2;;2;;;;;
83004;06/03/1996;1800;;22.7;21.3;;;89;924.2;;0;0;;10;;;;;
83004;07/03/1996;0000;;21.2;20.6;24.5;;95;924.9;;0;0;0.6;10;1.1;21.32;96.5;0;
83004;07/03/1996;1200;28.9;20.7;20.4;;19.6;97;924.5;;0;0;;10;;;;;
83004;07/03/1996;1800;;22.2;21.6;;;95;921.9;;0;0;;10;;;;;
83004;08/03/1996;0000;;20.9;20.6;28.1;;97;923.2;;0;0;0.3;10;0.5;21.84;91.25;0.333333;
83004;08/03/1996;1200;34.4;20.8;20.3;;19.7;96;924;;32;1;;10;;;;;
83004;08/03/1996;1800;;24;20.7;;;75;921.8;;0;0;;10;;;;;
83004;09/03/1996;0000;;20.3;19.9;24.8;;97;925;;0;0;1.2;10;0.6;20.22;92.25;3.333333;
83004;09/03/1996;1200;19.7;20.8;20.3;;17.7;96;926.4;;0;0;;0;;;;;
83004;09/03/1996;1800;;22.3;20.2;;;83;925.2;;18;10;;3;;;;;
83004;10/03/1996;0000;;18.9;18.3;23.9;;95;927.4;;0;0;7;7;0.8;19.6;85.25;3;
83004;10/03/1996;1200;1;21.3;18;;16.8;73;929.3;;9;5;;5;;;;;
83004;10/03/1996;1800;;19.7;18.5;;;90;928;;14;2;;10;;;;;
83004;11/03/1996;0000;;18;16.8;25.9;;89;928.3;;14;2;8.2;7;1.7;19.84;75.5;4.666667;
83004;11/03/1996;1200;2.2;21;16.7;;13.9;66;927;;14;7;;3;;;;;
83004;11/03/1996;1800;;23.6;19.4;;;68;924.2;;18;4;;9;;;;;
83004;12/03/1996;0000;;19.2;17.4;26.5;;84;924.8;;14;3;2.9;10;2.3;20.96;82.5;2;
83004;12/03/1996;1200;0;19.5;17.8;;17.6;85;924.3;;0;0;;10;;;;;
83004;12/03/1996;1800;;25.1;20.5;;;67;921.5;;9;3;;8;;;;;
83004;13/03/1996;0000;;20.6;19.3;28.8;;89;922.8;;5;3;7.4;5;1.6;21.7;75.5;1.666667;
83004;13/03/1996;1200;0.1;22.6;19.6;;16.5;76;924.3;;36;2;;0;;;;;
83004;13/03/1996;1800;;27.8;20.7;;;54;922.6;;27;3;;9;;;;;
83004;14/03/1996;0000;;20.3;18.7;29.7;;86;925.6;;0;0;5.5;9;2.1;23;88.75;1.666667;
83004;14/03/1996;1200;0;23.7;20.5;;18.4;76;927.4;;0;0;;4;;;;;
83004;14/03/1996;1800;;20.7;19.7;;;91;925;;18;4;;9;;;;;
83004;15/03/1996;0000;;21.6;20.9;23.8;;94;926.5;;5;1;0;1;1.6;20.64;87.75;0.333333;
83004;15/03/1996;1200;15.4;21;19;;18.2;83;926.9;;32;1;;10;;;;;
83004;15/03/1996;1800;;23.6;20.4;;;76;924.4;;0;0;;10;;;;;
83004;16/03/1996;0000;;20.1;19.7;25.8;;96;924.6;;0;0;6.7;3;1;21.46;89.5;1;
83004;16/03/1996;1200;11;21.9;20;;18;85;923.5;;27;1;;9;;;;;
83004;16/03/1996;1800;;24.1;21.9;;;83;920.5;;14;2;;6;;;;;
83004;17/03/1996;0000;;20.8;20.2;27.1;;95;923;;0;0;3.9;10;2.3;21.76;87.5;0;
83004;17/03/1996;1200;17.5;22.3;19.9;;17.8;81;923.8;;0;0;;7;;;;;
83004;17/03/1996;1800;;23.8;21.4;;;81;921.8;;0;0;;10;;;;;
83004;18/03/1996;0000;;20.8;20.1;27.7;;94;924.7;;0;0;3.8;10;1.2;22.1;89.75;0.666667;
83004;18/03/1996;1200;3.5;21.7;20.7;;18.7;92;925.9;;0;0;;8;;;;;
83004;18/03/1996;1800;;25.5;22.4;;;77;924.3;;14;2;;9;;;;;
83004;19/03/1996;0000;;21.2;20.6;29.6;;95;926.5;;0;0;6;10;1.4;22.58;88.5;1;
83004;19/03/1996;1200;0.1;23.7;20.1;;19.6;73;926.5;;0;0;;6;;;;;
83004;19/03/1996;1800;;22.9;21.5;;;89;923.9;;14;3;;10;;;;;
83004;20/03/1996;0000;;20;19.6;26.2;;96;926.1;;0;0;2;8;1.6;21.16;93.75;1.333333;
83004;20/03/1996;1200;55.5;20.6;19.9;;19;94;926.2;;0;0;;10;;;;;
83004;20/03/1996;1800;;22.9;21.5;;;89;924.6;;18;4;;4;;;;;
83004;21/03/1996;0000;;20;19.5;22.7;;96;925.8;;0;0;0.6;10;0.7;20.28;91;1.666667;
83004;21/03/1996;1200;16.5;20.4;19.8;;19.1;95;926.6;;14;2;;10;;;;;
83004;21/03/1996;1800;;22;19.9;;;83;925.3;;9;3;;10;;;;;
83004;22/03/1996;0000;;19.6;18.8;22.1;;93;926.9;;0;0;0.3;10;0.8;20.38;90;1.666667;
83004;22/03/1996;1200;0.8;21.6;20.2;;19;88;927;;9;1;;10;;;;;
83004;22/03/1996;1800;;21.9;20.2;;;86;925.5;;14;2;;10;;;;;
83004;23/03/1996;0000;;19.6;18.8;27.5;;93;926.3;;9;2;5.6;10;0.7;21.46;90.5;2;
83004;23/03/1996;1200;2.3;21.9;20;;18.3;85;925.1;;14;3;;10;;;;;
83004;23/03/1996;1800;;23.8;21.4;;;81;921.9;;14;3;;10;;;;;
83004;24/03/1996;0000;;19.8;19.6;29.3;;98;922.9;;0;0;9.2;0;1.2;23.6;69.75;1.666667;
83004;24/03/1996;1200;12.8;23.2;20.8;;18.3;81;921.8;;36;2;;0;;;;;
83004;24/03/1996;1800;;28;20.6;;;52;918.9;;32;3;;5;;;;;
83004;25/03/1996;0000;;23.6;20;29.4;;73;919.8;;0;0;9.8;0;3.3;23.3;77.75;2.333333;
83004;25/03/1996;1200;0;22.9;19.8;;20.2;76;921.6;;32;3;;5;;;;;
83004;25/03/1996;1800;;28;20.8;;;53;919.8;;32;4;;2;;;;;
83004;26/03/1996;0000;;22;20.9;31;;91;922.6;;0;0;9.6;10;3.8;23.44;80;0.666667;
83004;26/03/1996;1200;0;24;20.8;;19.4;76;924;;0;0;;0;;;;;
83004;26/03/1996;1800;;27.5;23.5;;;72;922.2;;18;2;;8;;;;;
83004;27/03/1996;0000;;21.4;19.7;32.1;;86;924.7;;0;0;7.7;1;2.7;23.28;78.75;2;
83004;27/03/1996;1200;0;25.4;22.4;;19.3;78;926.8;;5;3;;8;;;;;
83004;27/03/1996;1800;;31.1;22.9;;;51;923.8;;32;3;;3;;;;;
83004;28/03/1996;0000;;19.8;19;27.3;;93;929;;0;0;5.3;10;2.4;21.3;87.5;1;
83004;28/03/1996;1200;6.8;20;19.1;;18.2;92;928.3;;0;0;;10;;;;;
83004;28/03/1996;1800;;25.6;21.8;;;72;925.9;;14;3;;5;;;;;
83004;29/03/1996;0000;;20.5;19.7;30.4;;93;927.8;;0;0;7.7;10;1.5;23.24;86.5;1.666667;
83004;29/03/1996;1200;0;23;20.8;;18.6;83;927.5;;5;2;;7;;;;;
83004;29/03/1996;1800;;25.7;22.8;;;79;923.6;;14;3;;7;;;;;
83004;30/03/1996;0000;;22.1;21.1;30.8;;92;924.4;;0;0;8.4;0;1.8;24.08;76.75;1.333333;
83004;30/03/1996;1200;1.7;23.4;21.4;;21.2;84;924.4;;36;1;;8;;;;;
83004;30/03/1996;1800;;30.4;22.4;;;51;921.9;;32;3;;8;;;;;
83004;31/03/1996;0000;;22.5;20.8;30.5;;86;923.1;;0;0;8.4;0;2.5;24.38;82.25;1.333333;
83004;31/03/1996;1200;0;26.1;21.5;;20.7;67;924.1;;0;0;;5;;;;;
83004;31/03/1996;1800;;26.4;22.8;;;74;922.9;;9;4;;8;;;;;
83004;01/04/1996;0000;;22.3;21.6;30.8;;94;925.3;;0;0;8.6;6;2.2;22.82;83.5;2;
83004;01/04/1996;1200;7;24.2;20.8;;18.5;74;926.6;;9;3;;0;;;;;
83004;01/04/1996;1800;;27.6;23.9;;;74;923.8;;18;3;;7;;;;;
83004;02/04/1996;0000;;20.3;19.5;31.6;;93;926;;0;0;6.3;10;2.2;24.7;74;1.333333;
83004;02/04/1996;1200;1.1;24.4;21.8;;20.3;80;926.1;;5;1;;8;;;;;
83004;02/04/1996;1800;;29.8;21.7;;;50;923.1;;5;3;;10;;;;;
83004;03/04/1996;0000;;23.6;21.4;33.3;;83;924.6;;0;0;9.8;4;3;25.56;58.75;0.666667;
83004;03/04/1996;1200;0;26.1;20;;19.8;58;927.6;;36;2;;0;;;;;
83004;03/04/1996;1800;;32.6;20.4;;;33;924.5;;0;0;;5;;;;;
83004;04/04/1996;0000;;24.3;20.5;28.7;;72;927;;0;0;8.8;0;4.2;23.5;80;3.333333;
83004;04/04/1996;1200;0;25.6;22.2;;18.8;75;928.4;;14;2;;4;;;;;
83004;04/04/1996;1800;;27.9;23.1;;;67;927;;18;5;;7;;;;;
83004;05/04/1996;0000;;22.2;20.9;28.6;;89;928.3;;14;3;9.2;6;2.3;23.3;79;1.666667;
83004;05/04/1996;1200;0;23.9;20.9;;20.4;77;927.7;;9;4;;7;;;;;
83004;05/04/1996;1800;;27.3;21.8;;;63;923.8;;18;1;;5;;;;;
83004;06/04/1996;0000;;21.8;20.3;31;;88;925.5;;0;0;10.2;10;2.5;23.76;67.5;1.666667;
83004;06/04/1996;1200;0;24.4;20.4;;19.4;70;924.4;;5;3;;0;;;;;
83004;06/04/1996;1800;;29.8;20.6;;;44;921.2;;32;2;;0;;;;;
83004;07/04/1996;0000;;22;19.2;30;;78;922.7;;0;0;9.6;0;3.8;23.24;75;1.333333;
83004;07/04/1996;1200;0;25.6;20.6;;18.4;65;924.3;;0;0;;0;;;;;
83004;07/04/1996;1800;;26.6;20;;;55;923.6;;18;4;;4;;;;;
83004;08/04/1996;0000;;21.1;19.9;27.8;;90;926.8;;0;0;7.5;10;1.7;22.94;82.75;3;
83004;08/04/1996;1200;0;24;21.2;;19.7;79;927.5;;14;4;;5;;;;;
83004;08/04/1996;1800;;25.8;21.6;;;70;925.3;;14;4;;6;;;;;
83004;09/04/1996;0000;;21.6;20.5;29.7;;91;926.2;;9;1;5;10;2.4;22.86;80.25;1;
83004;09/04/1996;1200;0;23;20.4;;19.2;80;927.7;;5;3;;8;;;;;
83004;09/04/1996;1800;;29;21.2;;;51;924.7;;0;0;;8;;;;;
83004;10/04/1996;0000;;21.2;20.6;28.6;;95;924.7;;0;0;5;0;1.8;22.28;84;1;
83004;10/04/1996;1200;0;23.8;21.5;;19.2;82;925.1;;0;0;;9;;;;;
83004;10/04/1996;1800;;23.7;19.4;;;68;923;;9;3;;9;;;;;
83004;11/04/1996;0000;;19.9;19.1;22.4;;93;925.6;;0;0;0;10;1.7;20.12;90.5;0.666667;
83004;11/04/1996;1200;14;20.5;20;;18.5;96;925.7;;0;0;;10;;;;;
83004;11/04/1996;1800;;22;19.8;;;82;924.1;;18;2;;10;;;;;
83004;12/04/1996;0000;;19.6;18.7;22.2;;92;925.1;;0;0;0;9;0.7;20.04;90;0;
83004;12/04/1996;1200;2.2;20.9;19.4;;18.1;87;925.6;;0;0;;10;;;;;
83004;12/04/1996;1800;;21.6;20;;;87;924;;0;0;;10;;;;;
83004;13/04/1996;0000;;19.5;18.7;26.6;;93;925.4;;0;0;3.4;8;0.7;21.44;86.25;1;
83004;13/04/1996;1200;0.7;20.4;19.3;;18.2;91;925;;5;2;;10;;;;;
83004;13/04/1996;1800;;25;21.2;;;72;922.6;;14;1;;10;;;;;
83004;14/04/1996;0000;;21;19.9;27.5;;91;924.9;;0;0;4.1;9;1.3;22.22;86;3.333333;
83004;14/04/1996;1200;0.4;22.7;20.2;;18.3;80;926.2;;5;3;;2;;;;;
83004;14/04/1996;1800;;24.6;21.4;;;76;923.7;;27;7;;10;;;;;
83004;15/04/1996;0000;;21.3;20.6;29.2;;94;925.3;;0;0;7.9;0;1.5;22.7;75.5;2.666667;
83004;15/04/1996;1200;0.2;22.9;20.1;;18.2;78;926;;0;0;;1;;;;;
83004;15/04/1996;1800;;28.5;20.3;;;48;922.3;;32;5;;3;;;;;
83004;16/04/1996;0000;;21.6;20.2;28.4;;88;924.3;;36;3;8.1;10;3.2;22.42;79.5;4;
83004;16/04/1996;1200;0.7;24;20;;19.3;70;924.2;;32;8;;2;;;;;
83004;16/04/1996;1800;;27.8;21.5;;;58;920.9;;32;4;;10;;;;;
83004;17/04/1996;0000;;20.2;19.6;20.2;;95;923.2;;0;0;0;10;2.7;16.86;92.25;1.666667;
83004;17/04/1996;1200;8.7;19;18.3;;14.3;94;924.5;;18;1;;10;;;;;
83004;17/04/1996;1800;;18.1;16.6;;;87;923.1;;18;2;;10;;;;;
83004;18/04/1996;0000;;15.4;14.8;19.5;;94;926.3;;18;2;7.5;10;0.8;14.22;79.75;4;
83004;18/04/1996;1200;0.5;15.5;13;;10.9;76;928.5;;18;3;;10;;;;;
83004;18/04/1996;1800;;17.8;14;;;67;927.6;;14;6;;4;;;;;
83004;19/04/1996;0000;;12.6;11.5;17.1;;88;929.7;;18;3;3;2;1.6;14.14;87.75;3.666667;
83004;19/04/1996;1200;0;15.8;14.3;;9.8;86;930.8;;9;4;;8;;;;;
83004;19/04/1996;1800;;16.4;14.8;;;85;930.4;;14;5;;10;;;;;
83004;20/04/1996;0000;;14;13;20.5;;90;931;;9;2;7.5;2;1.2;16.12;80.25;3;
83004;20/04/1996;1200;0.6;17.8;14.7;;12.3;73;931.6;;5;5;;2;;;;;
83004;20/04/1996;1800;;18.9;15.4;;;70;929.2;;9;4;;4;;;;;
83004;21/04/1996;0000;;15;13.9;24.5;;89;930.5;;0;0;9.6;4;2;17;74.5;2.666667;
83004;21/04/1996;1200;0;17.9;14.3;;13;69;930;;36;8;;0;;;;;
83004;21/04/1996;1800;;23.9;17.3;;;53;927.2;;0;0;;6;;;;;
83004;22/04/1996;0000;;14.8;13.6;25.8;;88;928.5;;0;0;10.1;0;2.2;17.7;72.25;1.333333;
83004;22/04/1996;1200;0;19.2;15.5;;11.1;69;929.9;;5;3;;0;;;;;
83004;22/04/1996;1800;;25.3;17.3;;;46;927.2;;18;1;;0;;;;;
83004;23/04/1996;0000;;16.2;14.8;27.2;;87;928.6;;0;0;9.4;0;2.5;18.02;73.75;0;
83004;23/04/1996;1200;0;19.2;16.1;;11.7;74;929.5;;0;0;;0;;;;;
83004;23/04/1996;1800;;26.3;17.2;;;41;926.8;;0;0;;0;;;;;
83004;24/04/1996;0000;;16;15;28.5;;90;928.9;;0;0;9.8;0;2.4;19.72;75.25;1;
83004;24/04/1996;1200;0;19.9;17.3;;12.6;78;928.6;;5;3;;0;;;;;
83004;24/04/1996;1800;;27.6;18.2;;;41;925.4;;0;0;;0;;;;;
83004;25/04/1996;0000;;18.8;17.8;28;;91;926.2;;0;0;9;1;2.7;20.64;60.5;0.333333;
83004;25/04/1996;1200;0;21.4;16.9;;14.2;65;926.5;;0;0;;0;;;;;
83004;25/04/1996;1800;;27.5;17.8;;;39;923.2;;32;1;;1;;;;;
83004;26/04/1996;0000;;19.8;16.1;19.8;;69;926.3;;0;0;0;6;4.9;17.06;91.75;1;
83004;26/04/1996;1200;0.4;18;17.6;;15.3;96;929;;0;0;;10;;;;;
83004;26/04/1996;1800;;17.6;16.4;;;89;928.2;;14;3;;10;;;;;
83004;27/04/1996;0000;;16.1;15.2;18;;91;930.9;;0;0;0.3;10;0.8;16.14;83.25;4.333333;
83004;27/04/1996;1200;2.7;16;15.4;;14.9;94;931.6;;9;4;;10;;;;;
83004;27/04/1996;1800;;17.5;13.7;;;67;929.8;;9;5;;10;;;;;
83004;28/04/1996;0000;;15.9;14.4;23.2;;86;931.2;;14;4;2.6;10;1.2;18.02;81.75;3;
83004;28/04/1996;1200;0.4;16.8;14.7;;14.5;81;930.6;;5;7;;9;;;;;
83004;28/04/1996;1800;;20.2;17.1;;;74;928.9;;14;2;;10;;;;;
83004;29/04/1996;0000;;17.8;16.3;24.9;;86;930.8;;0;0;5.2;10;1.9;18.58;83;1.666667;
83004;29/04/1996;1200;0;18.6;16.2;;15;79;931.3;;5;3;;0;;;;;
83004;29/04/1996;1800;;23.2;19.1;;;69;928.7;;18;2;;1;;;;;
83004;30/04/1996;0000;;17.2;16.3;22.4;;92;930.9;;0;0;2;0;1.5;17.46;83.5;1.666667;
83004;30/04/1996;1200;0;17.7;16.6;;13.6;90;931.9;;0;0;;10;;;;;
83004;30/04/1996;1800;;21.8;16.9;;;62;929.3;;18;3;;9;;;;;
83004;01/05/1996;0000;;16.8;15.8;24.7;;91;930.7;;18;2;4.8;3;1.1;18.84;75.5;1.666667;
83004;01/05/1996;1200;0;17.7;15.8;;15;83;929.8;;0;0;;10;;;;;
83004;01/05/1996;1800;;24.1;16.1;;;45;926.4;;32;3;;6;;;;;
83004;02/05/1996;0000;;18.4;17;20.2;;87;927.8;;23;2;4;10;0.9;16.74;90.75;5;
83004;02/05/1996;1200;0.6;18.5;16.6;;14.6;83;928.2;;14;4;;8;;;;;
83004;02/05/1996;1800;;16.9;16;;;92;927.6;;14;8;;10;;;;;
83004;03/05/1996;0000;;15.2;14.6;21.1;;94;928.7;;18;3;5.7;10;0.9;16.12;88.25;1.666667;
83004;03/05/1996;1200;4.2;17;15.8;;13.5;89;928.8;;14;3;;10;;;;;
83004;03/05/1996;1800;;19.8;16.9;;;76;927.6;;14;2;;9;;;;;
83004;04/05/1996;0000;;14.5;13.9;21.7;;94;929.6;;0;0;2.8;0;1.2;16.94;85.75;0.666667;
83004;04/05/1996;1200;0.2;15.8;15.4;;13.4;96;929.2;;0;0;;10;;;;;
83004;04/05/1996;1800;;21.2;17.6;;;71;927.2;;9;2;;3;;;;;
83004;05/05/1996;0000;;16.9;15.6;24.2;;88;928.5;;0;0;8.1;10;1.1;18.36;79;0.333333;
83004;05/05/1996;1200;0;19.8;16.8;;13.8;75;928.6;;5;1;;4;;;;;
83004;05/05/1996;1800;;23.2;18.3;;;63;926.4;;0;0;;6;;;;;
83004;06/05/1996;0000;;17;15.8;23.6;;89;928.2;;0;0;5.5;10;1.7;18.1;80.5;1.666667;
83004;06/05/1996;1200;0;16.9;15.1;;14.4;83;928.7;;5;3;;10;;;;;
83004;06/05/1996;1800;;21.5;17.6;;;69;926.4;;9;2;;3;;;;;
83004;07/05/1996;0000;;17.8;16.2;25.9;;85;928.1;;0;0;7.2;10;1.7;18.2;77.5;0;
83004;07/05/1996;1200;0;16.7;15.2;;13.8;86;928.1;;0;0;;10;;;;;
83004;07/05/1996;1800;;24.6;16.8;;;46;925.1;;0;0;;0;;;;;
83004;08/05/1996;0000;;17.3;16.1;27.3;;89;927.5;;0;0;9.4;3;1.7;18.56;75.5;1;
83004;08/05/1996;1200;0;18.6;16.9;;12.7;85;928.6;;0;0;;0;;;;;
83004;08/05/1996;1800;;27;18.2;;;43;925.7;;23;3;;4;;;;;
83004;09/05/1996;0000;;17.1;15.7;23.7;;87;927.2;;0;0;5.9;0;2.5;17.86;82.75;1.333333;
83004;09/05/1996;1200;0;17;16;;14.6;91;928.2;;18;1;;9;;;;;
83004;09/05/1996;1800;;21.7;17.3;;;66;925.7;;14;3;;6;;;;;
83004;10/05/1996;0000;;17;15.6;23;;87;927.4;;0;0;4.6;9;1.7;17.12;82.5;1;
83004;10/05/1996;1200;0;17.6;16;;14;85;928.1;;0;0;;10;;;;;
83004;10/05/1996;1800;;20.8;16.2;;;63;926.6;;18;3;;2;;;;;
83004;11/05/1996;0000;;15.5;14.6;21.2;;91;927.8;;0;0;7.9;3;1.3;15.7;82.75;1.333333;
83004;11/05/1996;1200;0.5;16.6;15.6;;12.5;91;930;;14;1;;3;;;;;
83004;11/05/1996;1800;;20;14.7;;;58;927.8;;14;3;;3;;;;;
83004;12/05/1996;0000;;14.1;13.2;24.5;;91;929.2;;0;0;7.4;1;1.5;15.78;76.75;1;
83004;12/05/1996;1200;0.1;15.8;13.3;;9.8;76;930.5;;36;3;;3;;;;;
83004;12/05/1996;1800;;23.9;15.7;;;43;926.9;;0;0;;0;;;;;
83004;13/05/1996;0000;;14.4;13.8;26.2;;94;928.8;;0;0;9.2;0;1.8;18.12;66.75;1.333333;
83004;13/05/1996;1200;0.1;17.4;14.5;;10.4;74;928.4;;0;0;;3;;;;;
83004;13/05/1996;1800;;25.8;16.5;;;39;924.9;;27;4;;4;;;;;
83004;14/05/1996;0000;;18.3;15.7;26.8;;77;926.5;;0;0;6.2;9;3.3;18.76;76.25;1;
83004;14/05/1996;1200;0;20.1;16.5;;13.7;70;926.2;;0;0;;6;;;;;
83004;14/05/1996;1800;;25.9;17.9;;;47;922.5;;23;3;;7;;;;;
83004;15/05/1996;0000;;16.6;16;25.2;;94;924;;0;0;5;0;2.2;18.54;84.75;1.666667;
83004;15/05/1996;1200;0;19.3;17.3;;14;83;923.9;;0;0;;6;;;;;
83004;15/05/1996;1800;;22.1;18.2;;;70;920.8;;14;3;;8;;;;;
83004;16/05/1996;0000;;17.1;16.3;17.5;;93;922.6;;14;2;0;10;1.4;15.68;94.5;1.333333;
83004;16/05/1996;1200;34.7;16.6;16.2;;14.5;96;922.7;;0;0;;10;;;;;
83004;16/05/1996;1800;;15.9;15.3;;;94;923.5;;14;4;;10;;;;;
83004;17/05/1996;0000;;14.9;14.3;20.2;;94;926.9;;0;0;1.7;10;0.5;16.4;84.75;2.666667;
83004;17/05/1996;1200;3.7;16.1;14.2;;14.1;82;929.6;;9;5;;10;;;;;
83004;17/05/1996;1800;;19.3;15.9;;;71;926.3;;14;3;;10;;;;;
83004;18/05/1996;0000;;15.8;15.1;19.1;;93;929;;0;0;0;7;1.3;15.76;90.75;1.333333;
83004;18/05/1996;1200;0;15.2;14.4;;13.7;92;928.2;;5;4;;10;;;;;
83004;18/05/1996;1800;;18.7;16.5;;;81;925.5;;0;0;;10;;;;;
83004;19/05/1996;0000;;15.4;14.9;23.8;;95;926.7;;0;0;6;0;0.6;17.38;83.5;1;
83004;19/05/1996;1200;0;17.3;16.4;;12.6;92;928.3;;0;0;;3;;;;;
83004;19/05/1996;1800;;22.3;16.4;;;56;925.1;;36;3;;8;;;;;
83004;20/05/1996;0000;;16.6;15.9;22.1;;93;927;;0;0;3.3;4;1.2;17.36;87.25;2;
83004;20/05/1996;1200;0;17.1;16.4;;13.4;93;927.6;;5;3;;9;;;;;
83004;20/05/1996;1800;;20.4;17.2;;;74;925.3;;14;1;;8;;;;;
83004;21/05/1996;0000;;17.1;16.1;21.9;;91;927.2;;18;2;0.9;10;1.4;17.54;85.75;1.333333;
83004;21/05/1996;1200;0;16.8;15.8;;14.6;91;928.9;;5;3;;10;;;;;
